left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y,left_eye_inner_corner_x,left_eye_inner_corner_y,left_eye_outer_corner_x,left_eye_outer_corner_y,right_eye_inner_corner_x,right_eye_inner_corner_y,right_eye_outer_corner_x,right_eye_outer_corner_y,left_eyebrow_inner_end_x,left_eyebrow_inner_end_y,left_eyebrow_outer_end_x,left_eyebrow_outer_end_y,right_eyebrow_inner_end_x,right_eyebrow_inner_end_y,right_eyebrow_outer_end_x,right_eyebrow_outer_end_y,nose_tip_x,nose_tip_y,mouth_left_corner_x,mouth_left_corner_y,mouth_right_corner_x,mouth_right_corner_y,mouth_center_top_lip_x,mouth_center_top_lip_y,mouth_center_bottom_lip_x,mouth_center_bottom_lip_y
0.6794811320749999,0.35773584905625005,0.30002830188645835,0.35351886792500004,0.6120188679249999,0.370386792453125,0.7300660377354166,0.370386792453125,0.35905660377395837,0.3661698113208333,0.25365094339583333,0.370386792453125,0.5614245283020833,0.2944905660375,0.7933113207552083,0.2944905660375,0.40121698113229165,0.27341509433958333,0.17354716981145835,0.2902830188677083,0.49397169811354164,0.5390283018864583,0.5951509433958333,0.745622641509375,0.35483962264166663,0.7371886792447917,0.48405660377395837,0.6797924528302084,0.4813207547166667,0.851018867925
0.6951833333333334,0.41548333333333337,0.31531666666666663,0.40431666666666666,0.6356,0.41548333333333337,0.7622249999999999,0.43038333333333334,0.378625,0.41548333333333337,0.25945,0.4117583333333333,0.5797333333333333,0.31120833333333336,0.8441583333333332,0.37079166666666663,0.46055833333333335,0.3037583333333333,0.162625,0.35590000000000005,0.50525,0.590525,0.64305,0.8586666666666667,0.34883333333333333,0.8475,0.50525,0.7581166666666667,0.4978,0.9852916666666666
0.6934868421052083,0.388625,0.31713815789479166,0.388625,0.614960526315625,0.39871710526354165,0.7699276315791667,0.400381578946875,0.39639473684166665,0.39949342105312496,0.24657894736875,0.40332236842083335,0.602335526315625,0.28277631578958334,0.825789473684375,0.31805921052604164,0.40534868421041664,0.28865789473645836,0.19659210526354165,0.31217763157916667,0.521960526315625,0.5681776315791667,0.6670197368416666,0.773789473684375,0.367125,0.7796644736843751,0.5111907894739584,0.712039473684375,0.5170723684208333,0.8737499999999999
0.6799019607843749,0.3639607843135417,0.3439869281041667,0.34350980392187497,0.6302418300656251,0.3639607843135417,0.7295555555552083,0.378562091503125,0.38488235294166667,0.35519607843125,0.288490196078125,0.3581176470583333,0.6068758169937499,0.31137908496770833,0.7850522875812499,0.3055359477125,0.42026797385625003,0.3038366013072917,0.23591503268020833,0.2880130718958333,0.49879738562083337,0.550901960784375,0.5951895424833333,0.7144705882354166,0.3644313725489583,0.6998692810458333,0.48419607843125,0.6618954248364584,0.48127450980416664,0.7728954248364582
0.693824561403125,0.40560526315833334,0.29787719298229165,0.37815789473645833,0.6428596491229167,0.40560526315833334,0.7604649122802084,0.42128070175416665,0.36060526315833336,0.38992105263125,0.2351491228072917,0.38992105263125,0.5918947368416666,0.31935964912291664,0.8192719298250001,0.3311140350875,0.3880438596489583,0.307596491228125,0.1724298245614583,0.29191228070208336,0.48996491228020833,0.5663333333333334,0.6389385964916666,0.7937017543864583,0.32531578947395834,0.7741052631583334,0.474289473684375,0.7349035087718749,0.4664473684208333,0.8799473684208333
0.7134509803916668,0.3739607843135417,0.28990849673229163,0.3856470588239584,0.6491895424833333,0.37688235294166667,0.7747908496729167,0.38856862745104165,0.36293464052291663,0.3856470588239584,0.22272549019583332,0.4002549019604167,0.6024509803916667,0.271730065359375,0.8478104575166667,0.28049281045729163,0.3979803921572917,0.28049281045729163,0.14094117647083335,0.3184640522875,0.52358823529375,0.5901176470583334,0.6667124183010417,0.8267124183010416,0.38045751633958336,0.8121111111114584,0.5177450980395834,0.7420065359479167,0.5148235294114584,0.8938954248364582
0.6945514705885416,0.3535544117645833,0.31993382352916666,0.37655735294166665,0.6288235294114584,0.36669926470624997,0.747125,0.3469823529416667,0.3823676470583333,0.37984338235312504,0.2509264705885417,0.37655735294166665,0.6189705882354167,0.3108352941177083,0.8029926470583333,0.2878330882354167,0.405375,0.32726617647083334,0.1872647058822917,0.3203661764708333,0.5138161764708333,0.62958823529375,0.6715441176468749,0.754455882353125,0.3725147058822917,0.7610294117645834,0.523669117646875,0.7478823529416667,0.526955882353125,0.8596102941177084
0.6963586206895833,0.37121862068958333,0.33883448275833333,0.38046482758645833,0.6378,0.38046482758645833,0.74567586206875,0.3681365517239583,0.3973931034479166,0.38971172413750005,0.27102758620729167,0.3866296551729167,0.6150206896552083,0.332553793103125,0.7919034482760416,0.30032965517291665,0.4220482758625,0.3342331034479167,0.22787586206875,0.34039724137916666,0.5175931034479166,0.605462068965625,0.6809448275864584,0.7441586206895834,0.372737931034375,0.7472344827583334,0.5237586206895833,0.7318275862072916,0.5175931034479166,0.8397034482760417
0.7066615384614584,0.4020615384614583,0.29184102564062503,0.37914307692291666,0.6264512820510416,0.4135205128208333,0.8006307692312501,0.42039589743541667,0.399558974359375,0.39976974358958334,0.21391794871770833,0.38601846153854164,0.601241025640625,0.28517794871770835,0.8945948717947917,0.35622461538437505,0.43164102564062495,0.2553841025645833,0.1382871794875,0.27601076923125,0.5004000000000001,0.57165641025625,0.6929128205125,0.8214666666666667,0.28954871794895837,0.8077179487177083,0.49123076923125003,0.7343794871791666,0.4820615384614583,0.9268923076927084
0.7211818181822917,0.416890909090625,0.26615454545416667,0.3965818181822917,0.6277363636364583,0.416890909090625,0.7943181818177084,0.4209545454541667,0.347409090909375,0.40064545454583333,0.184890909090625,0.40470909090937496,0.6196181818177083,0.295009090909375,0.8681,0.34674545454583333,0.3677181818177084,0.2706363636364583,0.12395454545416668,0.295009090909375,0.47741818181770834,0.6281545454541667,0.6480545454541666,0.8475454545458333,0.30678181818229167,0.8475454545458333,0.4855454545458333,0.7988,0.47741818181770834,0.9735
0.6832875,0.38152499999999995,0.32855,0.40945625,0.6161187499999999,0.39486249999999995,0.7587,0.38431875,0.3955875,0.41504375,0.252125,0.4165125,0.5994875000000001,0.28655562500000004,0.81176875,0.311694375,0.401175,0.3144875,0.19448125000000002,0.35917812499999996,0.53245625,0.57704375,0.68886875,0.73625625,0.3844125,0.7641874999999999,0.5296625,0.708325,0.53524375,0.8619500000000001
0.67460902255625,0.36388947368437496,0.33187218045104167,0.3874112781958334,0.624210526315625,0.37396992481249997,0.7350977443604166,0.36724962406041667,0.3957142857145833,0.390771428571875,0.28482706766875,0.40085187969895836,0.573804511278125,0.3168466165416667,0.7796992481197916,0.287425563909375,0.3923533834583333,0.33364736842083337,0.20229323308229166,0.3576421052635417,0.5200451127822917,0.5655022556395833,0.66117293233125,0.7603909774437501,0.41923308270625,0.7738345864666667,0.5234060150375001,0.723428571428125,0.5435639097739583,0.8679172932333333
0.6883618421052083,0.38701776315833336,0.29144078947395835,0.38995789473645837,0.6236776315791667,0.39877894736874997,0.7559868421052083,0.40465921052604165,0.35906578947395834,0.39877894736874997,0.22675657894687498,0.401719078946875,0.591335526315625,0.29587236842083336,0.8177302631583333,0.2988125,0.3649407894739583,0.29293223684166664,0.15325,0.319393421053125,0.49724999999999997,0.5516710526312499,0.6560197368416667,0.8104013157895834,0.3737631578947917,0.8162828947364583,0.5001907894739583,0.7310197368416667,0.5090131578947917,0.8809671052635416
0.674151898734375,0.3735544303802083,0.329069620253125,0.4074936708864583,0.61758227848125,0.39335379746875,0.7420379746833333,0.37638291139270835,0.3912974683541666,0.4074936708864583,0.25835443038020833,0.41881012658229166,0.5921202531645834,0.2886987341770833,0.7957784810124999,0.300012658228125,0.394126582278125,0.308498101265625,0.18481645569583335,0.3678974683541667,0.5327215189875,0.5658924050635417,0.6882911392406249,0.7186329113927084,0.37998101265833334,0.74691772151875,0.5355506329114583,0.6931772151895833,0.5383797468354167,0.7921772151895833
0.6909824561406249,0.3512631578947916,0.3028859649125,0.35518421052604165,0.6243421052635417,0.363017543859375,0.745868421053125,0.35910526315833335,0.3734473684208333,0.363017543859375,0.248,0.37085964912291663,0.62042105263125,0.22973333333333334,0.824271929825,0.26109561403541665,0.4283333333333333,0.25717543859687503,0.14607017543854167,0.3002982456135417,0.5182368421052083,0.5508859649125,0.6400263157895834,0.76680701754375,0.408728070175,0.7589649122802083,0.5224122807020833,0.70407894736875,0.5185000000000001,0.8648157894739583
0.6724275362322917,0.3804601449270833,0.33562318840625,0.39665217391354163,0.6083405797104167,0.3910282608697917,0.724239130434375,0.3804601449270833,0.38420289855104167,0.40312971014479165,0.2740942028989583,0.4063681159416667,0.588913043478125,0.2899304347822917,0.7922463768114584,0.2865449275364583,0.4133478260864583,0.31569057971041664,0.206086956521875,0.32540652173958334,0.5105000000000001,0.6006753623187501,0.64327536231875,0.7755507246375001,0.3680072463770833,0.7885072463770834,0.507260869565625,0.7528840579708334,0.5111811594197917,0.8430652173916666
0.6804,0.3674,0.31572479999999997,0.403152,0.626776,0.37812,0.7411840000000001,0.34952,0.3693536,0.403152,0.2513696,0.406728,0.580296,0.324496,0.7733599999999999,0.249416,0.3872296,0.331648,0.1653416,0.336584,0.523088,0.664144,0.6947040000000001,0.764256,0.3872296,0.810728,0.526664,0.739224,0.540968,0.8536320000000001
0.6818688524593749,0.4052975409833333,0.333868852459375,0.4089606557375,0.6232540983604167,0.41262377049166665,0.7404754098364584,0.41262377049166665,0.388811475409375,0.41262377049166665,0.26059836065625,0.41262377049166665,0.58295901639375,0.32470819672083334,0.7965081967208333,0.33051557377083335,0.41079508196770836,0.32104426229479166,0.19099999999999998,0.34668688524583335,0.4913852459020833,0.6177622950822916,0.6342459016395833,0.830229508196875,0.333868852459375,0.8265655737708334,0.48772131147500003,0.7459754098364583,0.4913852459020833,0.9694262295083332
0.681009523809375,0.39717619047604164,0.304328571428125,0.412071428571875,0.6086523809520833,0.40994285714270834,0.7512380952385417,0.40355714285729166,0.37455714285729164,0.416328571428125,0.22984285714270833,0.42058571428541663,0.5703428571427084,0.28864,0.8363619047614583,0.299280476190625,0.39796666666666664,0.29289619047604165,0.13620476190520833,0.32481809523854166,0.48096190476145834,0.5823238095239583,0.6618523809520833,0.8206714285718749,0.346890476190625,0.8334428571427083,0.49160476190520835,0.7376761904760416,0.5022428571427083,0.9377190476187499
0.7536790123458333,0.35851111111145834,0.29849382716041667,0.34195864197500003,0.6654012345677084,0.3640283950614583,0.8226419753083333,0.37506296296249997,0.3702160493822917,0.34747592592604165,0.21849382716041665,0.3529932098760417,0.601950617284375,0.28126728395104167,0.9081666666666667,0.2978197530864583,0.40883950617291664,0.27575,0.15228395061770833,0.26471543209895837,0.45849999999999996,0.554377777778125,0.6929876543208334,0.8192098765427084,0.31780246913541665,0.8054197530864583,0.477808641975,0.7805925925927083,0.48332716049374996,0.9240432098760416
0.66828742515,0.3672275449104167,0.32039520958125,0.3672275449104167,0.596233532934375,0.3765449101791667,0.7491616766468749,0.37453293413125,0.390838323353125,0.3768143712572916,0.248143712575,0.38596407185625003,0.5906826347302083,0.26821556886250003,0.78603592814375,0.30032934131770833,0.38729940119791667,0.27089221556875,0.18123952095833332,0.31370658682604163,0.499694610778125,0.5331497005989584,0.6442035928145834,0.7392035928145834,0.3578622754489584,0.747233532934375,0.499694610778125,0.653568862275,0.5077245508979167,0.8596287425145833
0.6766280487802083,0.367036585365625,0.3032987804875,0.367036585365625,0.61667682926875,0.38066463414583335,0.7502073170729168,0.3833902439020833,0.37142682926875,0.3833902439020833,0.22971951219479167,0.38066463414583335,0.6057804878052083,0.279836585365625,0.8156097560979166,0.315262195121875,0.40140243902395834,0.285286585365625,0.16976829268333335,0.315262195121875,0.49677439024375003,0.5223658536583333,0.6357560975614583,0.7539939024385417,0.33872560975625005,0.7594451219510416,0.50222560975625,0.6804207317072916,0.49132926829270834,0.8439207317072918
0.7233515981739583,0.39428767123333336,0.298890410959375,0.3718401826479167,0.6519269406395833,0.39836986301354166,0.7947762557072916,0.41469863013749997,0.368273972603125,0.388168949771875,0.21930593607291668,0.3800045662104166,0.597726027396875,0.3191826484020833,0.8743607305937501,0.335109589040625,0.41646118721458336,0.3081872146114583,0.14379908675833333,0.3045022831052083,0.5016027397260416,0.597273972603125,0.6682557077625,0.8391552511416666,0.31521917808229166,0.8207899543375,0.478470319634375,0.804465753425,0.48051141552500004,0.9187442922375001
0.7032173913041667,0.37216304347812496,0.319461956521875,0.3503043478260417,0.6376413043479167,0.38430434782604167,0.7809402173916666,0.389163043478125,0.38260869565208333,0.37459239130416666,0.24902173913020834,0.357586956521875,0.6303532608697916,0.29444021739166665,0.8368043478260416,0.3211576086958333,0.42633152173958333,0.29444021739166665,0.191461956521875,0.29452717391354166,0.5064836956520834,0.5567554347822917,0.6254945652177083,0.7680652173916668,0.33403260869583334,0.7534891304343749,0.4991956521739583,0.7024836956520834,0.4797663043479166,0.85307608695625
0.6810215827333334,0.371166906475,0.31448920863333335,0.35830647481979166,0.6199280575541667,0.380812230215625,0.7485395683458332,0.3743820143885417,0.3659352517989583,0.3743820143885417,0.25340287769791664,0.36152158273333335,0.613503597121875,0.30364820143854165,0.8031942446041667,0.27471151079166667,0.4045179856114583,0.30686330935208334,0.18588489208645834,0.2843575539572917,0.4784604316541667,0.6669640287770834,0.6263597122302084,0.802,0.3337841726614583,0.7987841726614584,0.46882014388437504,0.766633093525,0.4720359712229167,0.8791654676260418
0.6881200000000001,0.38384,0.27697,0.39277999999999996,0.6255499999999999,0.39277999999999996,0.75516,0.39277999999999996,0.33505999999999997,0.39277999999999996,0.20546,0.40172,0.5763900000000001,0.303401,0.82219,0.29893200000000003,0.36188,0.316809,0.14736,0.30787000000000003,0.47361000000000003,0.55814,0.6657799999999999,0.80841,0.32166,0.8128799999999999,0.47807,0.7503099999999999,0.49148,0.89779
0.6740884353739584,0.35695918367395835,0.32142857142812503,0.33568027210833334,0.6132857142854167,0.3630408163260417,0.728809523809375,0.3630408163260417,0.37614965986354165,0.34783673469375004,0.266700680271875,0.34480272108854165,0.5950408163260417,0.29007482993229167,0.7987346938770834,0.30527891156458337,0.421755102040625,0.29311564625833336,0.20893877551041665,0.26879591836770833,0.4886394557822917,0.5667346938770833,0.610244897959375,0.7065850340135417,0.3518299319729166,0.6944217687072917,0.4886394557822917,0.6640204081635417,0.47647619047604167,0.80994557823125
0.6897391304343751,0.37122681159375,0.3173188405802083,0.3906572463770834,0.6249710144927083,0.3809420289854167,0.7512753623187499,0.37122681159375,0.38856521739166666,0.3906572463770834,0.249311594203125,0.3906572463770834,0.6055434782604167,0.31617318840625,0.786898550725,0.2967420289854167,0.40152173913020833,0.319411594203125,0.20073188405833334,0.34531884058020834,0.5083913043479167,0.6108695652177083,0.6703115942031249,0.7663188405802083,0.36265942028958337,0.7727971014489583,0.518101449275,0.7468913043479167,0.5245797101447917,0.8634710144927084
0.69833,0.3372085,0.282705,0.3372085,0.6290600000000001,0.34614649999999997,0.7676,0.3550845,0.34751,0.34614649999999997,0.20896499999999998,0.348381,0.606715,0.27464099999999997,0.839105,0.2679375,0.369855,0.26570299999999997,0.14193,0.252296,0.492755,0.551725,0.64247,0.7751800000000001,0.320695,0.7751800000000001,0.49052,0.7483650000000001,0.488285,0.8712650000000001
0.6701301369864584,0.360492465753125,0.34260273972604166,0.388041095890625,0.62115068493125,0.369675342465625,0.7191027397260417,0.3574308219177083,0.391575342465625,0.39110205479479165,0.2783219178083333,0.39110205479479165,0.5966643835614583,0.30539383561666666,0.7772671232875,0.2717226027395833,0.42218493150729164,0.3237602739729167,0.19873287671249998,0.33906506849270834,0.53238356164375,0.6298630136989584,0.6487054794520833,0.7492397260270834,0.376273972603125,0.7676095890406249,0.5262602739729166,0.7278150684927084,0.5293219178083334,0.8073972602739583
0.7226578947364583,0.39581666666666665,0.299271929825,0.38405614035104163,0.6442543859645834,0.39189649122812503,0.7932192982458334,0.41149736842083334,0.3737543859645833,0.39189649122812503,0.22870175438645834,0.3997368421052083,0.5849561403510416,0.29463157894687503,0.8559473684208333,0.33309298245625,0.377675438596875,0.27036929824583333,0.16598245614062498,0.30957105263125,0.4874385964916667,0.56830701754375,0.691289473684375,0.78392105263125,0.33455263157916665,0.77607894736875,0.5031228070177084,0.7329561403510416,0.49135964912291663,0.9211315789468749
0.6853717948718749,0.3989679487177083,0.3215448717947917,0.41901923076875,0.610891025640625,0.41901923076875,0.75699358974375,0.41901923076875,0.3845705128208334,0.43620512820520835,0.24419871794895834,0.43334615384583336,0.58224358974375,0.31875000000000003,0.7971025641020834,0.32448076923124997,0.38170512820520835,0.315884615384375,0.1840320512822917,0.358858974359375,0.5020256410260416,0.5422051282052084,0.6911025641020833,0.8200897435895834,0.34159615384583336,0.8172243589739584,0.4962948717947917,0.7398782051281251,0.49916025641041667,0.8487371794874999
0.6979245283020834,0.407867924528125,0.301613207546875,0.37835471698125,0.6388962264145833,0.40365094339583335,0.7653867924531249,0.4205160377354167,0.36484905660416667,0.38257075471666663,0.23836792452812502,0.38257075471666663,0.6009528301885417,0.33619339622604166,0.8370566037739583,0.3446254716979167,0.4154433962260417,0.31932924528333334,0.17934905660416667,0.2982490566041667,0.4955566037739583,0.5722924528302084,0.6388962264145833,0.79574528301875,0.31426415094375,0.7662358490562501,0.4829056603770833,0.7282924528302083,0.4744716981135417,0.871641509434375
0.689849557521875,0.3964690265489583,0.30226548672604164,0.38855752212395833,0.6384424778760417,0.4043805309739583,0.757088495575,0.4043805309739583,0.3695044247791666,0.3964690265489583,0.24294690265520832,0.3964690265489583,0.5672477876104166,0.3055044247791667,0.8520088495572917,0.3410973451322917,0.4050973451322917,0.2975929203541667,0.155938053096875,0.321327433628125,0.49993805309687495,0.5152123893802083,0.6582123893802083,0.7998761061947918,0.35763716814166663,0.8038318584072917,0.49606194690312505,0.7049557522125,0.49606194690312505,0.871061946903125
0.6809072847677083,0.40189403973541665,0.31982781456979165,0.39893377483437503,0.6098741721854167,0.428529801325,0.7578543046354166,0.41964900662291665,0.37901986755,0.42260927152291666,0.24287417218541665,0.39893377483437503,0.5525894039739584,0.32670198675520834,0.8407284768208334,0.3634172185427083,0.4169470198677083,0.3230066225166667,0.15408609271562498,0.3308609271520833,0.4678079470197916,0.6209072847677083,0.6453907284770833,0.8517615894041667,0.30503311258229165,0.8369602649010416,0.47076821192083335,0.8044039735104166,0.47076821192083335,0.9079933774833333
0.70332608695625,0.36719999999999997,0.305,0.38177282608645835,0.6353152173916666,0.38177282608645835,0.7664782608697916,0.3720576086958333,0.36328260869583334,0.3866304347822917,0.236989130434375,0.38177282608645835,0.572163043478125,0.30890760869583334,0.8344782608697917,0.2846184782604167,0.38271739130416665,0.30890760869583334,0.159260869565625,0.31862282608645837,0.5187282608697917,0.5517923913041667,0.6838913043479167,0.7655326086958333,0.35842391304375004,0.7801086956520833,0.523586956521875,0.7363804347822916,0.5333043478260416,0.8286847826083333
0.6836322580645833,0.39663225806458335,0.32610322580625,0.40816129032291665,0.6173161290322916,0.41969677419375,0.7643612903229168,0.41969677419375,0.3981870967739583,0.4312322580645833,0.25113548387083334,0.4225806451614584,0.5827161290322916,0.32743225806458337,0.7903096774197916,0.32743225806458337,0.3981870967739583,0.32743225806458337,0.196354838709375,0.35049677419374997,0.49045161290312494,0.5725096774197916,0.6692129032260418,0.8204709677416666,0.3434064516125,0.823354838709375,0.4962193548385417,0.754154838709375,0.4933354838708333,0.8579548387093751
0.6960932203385416,0.426169491525,0.32872033898333336,0.3958644067791666,0.6317033898302084,0.4337372881354167,0.756686440678125,0.445101694915625,0.389313559321875,0.41101694915208337,0.252971186440625,0.403440677965625,0.5862627118645833,0.32011864406770835,0.8400084745760417,0.41101694915208337,0.4612796610166667,0.316330508475,0.16965,0.33527118644062504,0.501813559321875,0.6232203389833334,0.6051949152541667,0.8768644067791667,0.3438644067791667,0.8579237288135416,0.49536440677916665,0.7821779661020832,0.4764237288135416,0.9677542372885416
0.6789538461541667,0.38645384615416667,0.317984615384375,0.38645384615416667,0.6273846153843751,0.38989230769270833,0.74426923076875,0.38989230769270833,0.37299230769270836,0.3933230769229166,0.26986153846145833,0.3933230769229166,0.58613076923125,0.3142615384614583,0.7958384615385418,0.28675384615416666,0.417684615384375,0.32113076923125,0.19766923076874998,0.3142615384614583,0.4864384615385417,0.6270923076927083,0.6445769230770834,0.8161692307687499,0.34893076923125,0.8230461538458332,0.4864384615385417,0.7646000000000001,0.48987692307708336,0.9296153846156251
0.6846012269937499,0.40688957055208336,0.3446257668708333,0.40688957055208336,0.629766871165625,0.409631901840625,0.7366993865031249,0.412368098159375,0.4022024539875,0.412368098159375,0.28704907975416666,0.409631901840625,0.5804171779145834,0.3081840490802083,0.8271779141104166,0.3191509202458333,0.43784662576666666,0.3081840490802083,0.18011901840520836,0.3081840490802083,0.5173558282208334,0.6097791411041666,0.6763803680979167,0.757834355828125,0.3528527607364584,0.7605766871166666,0.5173558282208334,0.7084785276072917,0.5146134969322916,0.8949202453989583
0.6698764705885417,0.38086470588229165,0.325494117646875,0.3861235294114584,0.62781176470625,0.38086470588229165,0.7566294117645834,0.3966411764708333,0.3807,0.3861235294114584,0.27028823529375,0.39401176470625,0.580494117646875,0.27834117647083334,0.8144647058822917,0.29937176470625,0.4175,0.28359882352916665,0.20456470588229167,0.29674294117604166,0.48848235294166664,0.6253529411760417,0.64621176470625,0.6963294117645833,0.37281176470625005,0.6884470588239583,0.5068823529416667,0.6700411764708334,0.5121411764708333,0.7857117647062499
